created_at,full_text,score,label
Tue Apr 09 06:15:45 +0000 2024,gen kalo entar enggak punya rumah salah bukan poor financial decisionnya perintah suka bikin stres thus we spend money that bring us little happiness,-2,Negatif
Mon Apr 08 22:46:25 +0000 2024,hannah was balling ngl,0,Netral
Thu Apr 04 10:27:39 +0000 2024,gen kali miskin salah orang tua boomers enggak beli gold millenials miskin salah orang tua gen kali enggak beli property gen miskin salah orang tua milenials enggak beli saham gen alpha miskin salah orang tua gen enggak beli cryptocurrency edukasi financial sangat perlu,-11,Negatif
Sun Mar 17 01:00:01 +0000 2024,kalang anak muda sebut jadi salah satu sumbang besar porsi pinjam financial technology fintech masuk pinjam online alias pinjol bahkan debitur gen milenial kerap terkenablacklistlantaran gagal bayar,-5,Negatif
Sat Mar 16 06:00:50 +0000 2024,si under si under gaji digit freedom financial under,0,Netral
Wed Mar 13 12:41:56 +0000 2024,tabung baru sama deh rasa financial freedom dasar gen hahaha,1,Positif
Fri Mar 08 02:04:49 +0000 2024,gen notabennya banyak minor nguras financial,0,Netral
Tue Feb 27 22:45:49 +0000 2024,wah salah sih kalau main target nya ibu tiktok mau merger manfaatin giring audience kayak pasuk tiktok buat ig youtube kalau promote bau bisnisfranchise lebih cocok bawa millenial amp gen melek sama financial freedom,0,Netral
Wed Feb 21 12:34:32 +0000 2024,financial planner rista zwestika jabar alas banyak anak muda baik milenial gen jadi korban investasi bodong,-2,Negatif
Fri Feb 16 15:39:17 +0000 2024,buat bingung wajib banget ikut personal financial coaching amp workshop for gen book your seat now sunday february ruang kampus semanggi unika atma jaya jakarta,0,Netral
Wed Feb 14 02:34:03 +0000 2024,gen nih kan kalau elok bagus betul career development financial planning semua deh plan awal awal mentality elok kalau tak elok memang betul teruk lah orang kata jawab exam main main fikir ajar tak penting jauh betul jurang perbezaan,-5,Negatif
Mon Feb 12 08:25:50 +0000 2024,financial planner ingat milenial gen atur lifestyle tak jebak fomo hingga jerat pinjol,0,Netral
Tue Jan 30 14:59:01 +0000 2024,tunggu financially stable dulu lah baru punya anak urus finansial enggak pernah tau besok lo stable lama lo enggak pernah stable cuma bocil gen tolol ingus enggak paham hidup punya pikir hitung soal finansial,-3,Negatif
Fri Jan 26 10:50:23 +0000 2024,yakin generasi melek finansial mulai bagi uang hingga dana darurat pandang bagi gen milik ahli bidang kenal crypto amp saham sejak bantu ada cryptocurrency baik trading maupun invest,4,Positif
Wed Jan 24 13:48:29 +0000 2024,guys this election looks unfair menang normal paslon hadap sama paslon koalisi gemuk dukung presiden aktif partai besar menteri ormas besar big financial support plus dukung gen bebal dungu minim literasi this is a hard battle for amp,4,Positif
Thu Jan 18 09:00:52 +0000 2024,survei financial times temu beberapa fakta gen kata beberapa gen nyata malu guna android suaramerdeka suaramerdekacom promedia survei genz ponsel android ponselandroid teman kucil,1,Positif
Wed Jan 17 11:06:33 +0000 2024,penting tahu putar uang gen yuk bahas the importance of financial literacy for gen jangan lewat ekrutesid ekrutalks sharingsession financialwisdomtalks genzkeuangan literasikeuangan instagramlive,1,Positif
Sat Jan 13 14:19:45 +0000 2024,benar nih buah riset keluar financial times tunjuk bagi besar remaja masuk golong gen amerika serikat as malu guna android kata android ponsel jadul guna android sebut,-3,Negatif
Thu Jan 04 06:30:55 +0000 2024,sering lihat enggak sih kalo rumah jepang sederhana asal tahan gempa jadi mungkin mampu cuma kan milenial sama gen pakai standar gengsi mungkin bikin susah ego bukan masalah mampu finansial,-2,Negatif
Thu Jan 04 03:13:01 +0000 2024,gue gen tahun sekian banyak lalu susah payah cari uang kerja tempat beda penuh financial orang tua tinggal pacar selingkuh makin gue erti mental health enggak penting orang punya tekat juang dalam diri,-2,Negatif
Tue Jan 02 05:53:48 +0000 2024,hubung frekuensi promosi grup kpop financial stability gemar gen gue enggak tau lo dulu kuliah jurus apa jadi arang judul,-2,Negatif
Mon Jan 01 10:34:41 +0000 2024,jir enggak sebocil pak sebel perkara parsoc dukung paslon most of kpopers isi gen rata umur mostly mandiri finansial pikir memang kambing bawa auto ngikut tali,-4,Negatif
Fri Dec 29 12:21:18 +0000 2023,maaf bukan mau salah orang tua milenial bahkan lebih dark orang tua gen orang tua they are my universe pls lah enggak sih calon calon ayah minimal siap mental wawas financial sehat jaga jangan siap cuma burung cont,-6,Negatif
Wed Dec 20 15:09:35 +0000 2023,seengaknya kalo enggak nyukupin financial anak mbok jangan nambahin beban tanggung anak baru rintis,-5,Negatif
Wed Dec 13 15:57:24 +0000 2023,sumpaaa gua bukan buzzer anies gua rasa program cocok banget buat gen benar inovasi brilian anak muda kan banyak banget jerat pinjol hadir acara publik buat konsultasi soal masyarakat bakal lebih melek finansial keren sih ide,0,Netral
Mon Dec 11 23:41:08 +0000 2023,enggak wajar gen enggak paham financial planning bikin cashflow hancur gara lifestyle padahal segi hasil hemat tabung beda generasi belum gen sentuh macam teknologi sejak lahir makanya heran kalo enggak banyak ajar,-1,Negatif
Mon Dec 11 15:52:13 +0000 2023,finansial milenial gen kacau ikut generasi tua,-3,Negatif
Mon Dec 11 13:03:15 +0000 2023,resolusi merdeka finansial gen perlu mulai tanam biasa penting bisnis,4,Positif
Mon Dec 11 03:12:59 +0000 2023,banyak bijak solutif generasi muda tweet edukasi finansial gen frugal living jangan banyak healing paylater lebih produktif pak fokus hankam amp geopolitik stabilitas kawasan amp ekonomi koentji,0,Netral
Mon Dec 11 03:01:51 +0000 2023,lebih baik tweet banyak edukasi finansial ajar gen frugal living jangan dikit healing selfreward paylater kuat hankam wamil kayak korea biar gen amp a lebih tanggung enggak cuma rebah,-3,Negatif
Mon Dec 11 02:23:27 +0000 2023,mbamas gen komentar benar sederhana gen enggak punya bukan bagi rendah standar finansial generasi bentuk kritik harga properti terus langit padahal rumah butuh primer,-3,Negatif
Thu Dec 07 05:02:12 +0000 2023,rupa gen milik kartu kredit pertama rupa langkah penting jalan finansial,4,Positif
Thu Dec 07 01:04:07 +0000 2023,ingat gen nikah jangan sekali berani diri nikah kalo masalah finansial aman mending enggak usah nikah kaya amp nikmat hidup sendiri seprti orang jepang eropa punya anak berat biaya enggak dikit,-6,Negatif
Mon Dec 04 05:58:14 +0000 2023,sih sender ngeluh wajar capek kuliah urus rumah beberes kakak sender kagak bantu finansial pakai sama sama diri lu dalih gen gen gen lu kan bantu finansial doang kga paham,-1,Negatif
Sun Dec 03 02:32:03 +0000 2023,financial independence gen selalu ngeluh maaf situ sama ngeluh lah sama ngeluh tetap jalan inti ngeluh gaappa gaboleh nyerah,-3,Negatif
Fri Dec 01 15:03:09 +0000 2023,jagadiri beri literasi finansial asuransi gen jagadiri,0,Netral
Fri Dec 01 10:41:40 +0000 2023,support gen ikut edukasi masyarakat lain cerdas finansial,-1,Negatif
Thu Nov 30 18:07:42 +0000 2023,pesa kidogo gen anaanza kepeana financial advice,0,Netral
Thu Nov 30 16:18:20 +0000 2023,gantung gen nya kalo finansial aman mental aman kayak gwen ashley gas kan nikah muda banyak gen mungkin jadi sandwich generation kali,-5,Negatif
Wed Nov 29 09:02:25 +0000 2023,business incubator banyak anak gen cerdas loh piawai financial engineering jadi finance director ngerik kan,-1,Negatif
Tue Nov 28 02:52:15 +0000 2023,lebih paruh responden gen aku andal keluarga urus finansial bagaimana politis kampanye uang mandiri gen,0,Netral
Tue Nov 28 01:43:36 +0000 2023,aneh kalo aku nya financial expert senggol balesannya selalu rendah wkwk gen apa milenial ah gataulah takut direndahin aku,-2,Negatif
Sun Nov 26 12:44:14 +0000 2023,gue sih rasa perlu gen literasi uang harus lebih pintar tinggal alokasi budget post asuransi protect their financial goals,0,Netral
Sat Nov 25 15:43:25 +0000 2023,salah finansial hindar gen masa tua lilit utang,-4,Negatif
Fri Nov 24 23:35:08 +0000 2023,jatuh bangun milenial gen cipta financial freedom,0,Netral
Fri Nov 24 18:41:55 +0000 2023,persis buat gen percaya marcos orang baik,2,Positif
Fri Nov 24 14:20:03 +0000 2023,gen wajib tahu salah finansial milenial haram kamu tiru,-2,Negatif
Fri Nov 24 11:24:35 +0000 2023,lebih persen gen kali gen gen anggap tabung penting bantu wujud rencana finansial,4,Positif
Fri Nov 24 03:13:24 +0000 2023,aco nih kang gen still survive kuliah kerja tetap bantu finansial keluarga,2,Positif
Mon Nov 20 11:31:03 +0000 2023,prinsip hidup biar enggak pusing soal financial buat gen nih spill dong kalian capekcapek kerja dapetnya apa,-1,Negatif
Fri Nov 17 08:41:08 +0000 2023,lihat gen soal gen sekitar aku orangorang krisis finansial,-1,Negatif
Thu Nov 16 15:26:22 +0000 2023,gen matimatian kejar financial freedom super boros jadi balance kwkwkw,-2,Negatif
Sun Nov 12 12:57:08 +0000 2023,finansial financial freedom for gen genius money management halo sobat gensoed jadi mahasiswa sulit kelola uang usaha hemat tetap rasa boros pengin main pengin nabung bagaimana sih cara,1,Positif
Tue Nov 07 21:47:45 +0000 2023,money hulu,-1,Negatif
Sun Nov 05 07:58:12 +0000 2023,coming soon finansial financial freedom for gen genius money management halo sobat gensoed jadi mahasiswa sulit kelola uang usaha hemat tetap rasa boros pengin main pengin nabung bagaimana sih cara,1,Positif
Sat Oct 28 13:37:32 +0000 2023,bank sahabat sampoerna bank sampoerna ajak gen manfaat fiturfitur sampoerna mobile banking smb capai financial wellbeing,2,Positif
Thu Oct 26 00:58:15 +0000 2023,enggak bang mental gen kuat financial nya kuat,0,Netral
Wed Oct 25 05:39:26 +0000 2023,hari ikut seminar picip rangka fflm fisip financial literacy month topik financial literacy gen sangat insightful kayak kalau seminarseminar begini pengin lebih sering ikut apa topik,-4,Negatif
Mon Oct 23 02:45:00 +0000 2023,yuk ikut talkshow selenggara infobank digital sama askrindo tema jadi gen melek asuransi hari rabu oktober pukul wib via zoom meeting aliyah natasya financial planner expert lain,1,Positif
Fri Oct 20 01:10:39 +0000 2023,prompt bard tiba tiba gue suruh jadi mc buat acara talkshow vibe nya lucu bikin talking points lucu kait financial gen hasil,2,Positif
Sat Oct 14 02:03:40 +0000 2023,arti niat gen buat tahan nikah punya anak mental financial stable is right and good,3,Positif
Tue Oct 10 16:50:58 +0000 2023,pantas gen susah financial freedom duit dikit tamak serasa miliarder,-2,Negatif
Mon Oct 09 12:32:03 +0000 2023,gue beli tiket pulang indonesia but beli tiket pesawat singapore buat tonton taylor swift beli tiket taylor swift beli day pas pestapora buat tahun depan sungguh gen reckless irresponsible financial decisionmaking,1,Positif
Sun Oct 08 15:08:16 +0000 2023,benar banget walaupun diskon olshop syarat aktifin pay later tarik banget tetap skip dulu tau pay later jahat banget memang perlu banget sih nama edukasi finansial masyarakat khusus gen kayak resiko pay later deposito up from,6,Positif
Fri Oct 06 06:17:33 +0000 2023,gen aku enggak marah kalo lihat becandaan bang oza mental health gen memang marah kalo nyangkutin financial gen boros enggak beli rumah gaji umr kalo beli rumah kpr relain tengah gaji buat nyicil tahun cuy,2,Positif
Thu Oct 05 02:11:27 +0000 2023,pikir orang orang masalah financial gen gengsi padahal jadi sandwich gen wkwkwk,1,Positif
Wed Oct 04 17:01:30 +0000 2023,pikir kolot kalo gengsi dianggep buah akar masalah finansial gen,-1,Negatif
Wed Oct 04 08:20:26 +0000 2023,cocok nih buat aku mau ikut otw wealthy biar erti soal financial mental health manfaat banget buat gen keren permatabank wealthwisdom,2,Positif
Wed Oct 04 07:48:01 +0000 2023,otw wealthy sapa enggak mau anjir btw keren banget permatabank materi enggak melulu putar financial bahas mental health nih sakit gen banget hihi tengah terpa ekpetasi keluarga tinggi wealthwisdom,1,Positif
Tue Oct 03 19:44:29 +0000 2023,nemu influencer dulu pernah krja bareng eh nikah kayak muda banget deh gen terus lihat foto amp video weddingnya super mewah oke pantas putus cepat meni nyata financial support masing keluarga kuat lihat both of em kalang ada,3,Positif
Mon Oct 02 10:29:32 +0000 2023,randomly ketemu video channelnya mbak maudy omong financial gen ampun aku kaya fan sama mbak aliyah natasya deh omong kalem banget on point,1,Positif
Tue Sep 05 12:57:15 +0000 2023,specific case tabung enggak sih interestingly the survey shows that gen consider being rich as important more tahan milenial amp gen kali kalo soal online loans amp financial inclusion cukup banyak data research,-2,Negatif
Sun Aug 27 04:21:18 +0000 2023,arti aku jadi financial advisor relatable buat gen,2,Positif
Thu Aug 24 04:54:45 +0000 2023,gen pakai iphone gengsi buah riset keluar financial times tunjuk bagi besar remaja masuk golong gen amerika serikat as malu guna android,-1,Negatif
Tue Aug 22 03:15:46 +0000 2023,makanya nih gen jangan trgiur pinjol sama paylatter banyak screening data kalian bakal tahu bi checking kalo mau masuk usaha financial skor kredit yauda bye kredit nunggak mulu bayar,-4,Negatif
Mon Aug 14 11:58:03 +0000 2023,tmi i spent of my uni life for layan mahasiswa including advocate their financial and academic problems alihalih apresiasi sering kali laku kayak layan benar bahkan kata manusia kalian capek layan publik enggak,-1,Negatif
Fri Aug 11 06:36:15 +0000 2023,malas aku nak mansplaining tldr gen jangan beli rumah mindset sewa dekat orang penting location je this is not a financial advice,-1,Negatif
Wed Jul 05 03:35:34 +0000 2023,international business seminar business financial planning business education proudly present business financial planning kupas tuntas strategi cara atur uang bisnis optimalisasi profit bisnis gen era digitalisasi,3,Positif
Fri Jun 30 08:59:42 +0000 2023,hai gen kamu punya financial goals bingung bagaimana cara capa kamu mulai hindar beberapa salah mungkin hambat lho yuk catat,1,Positif
Tue Jun 27 04:23:54 +0000 2023,gen amp gen beres uang gen kali siap pensiun kalo kantor kamu kayak apa qmtraining by financial,-2,Negatif
Sat Jun 24 16:43:18 +0000 2023,gen sekarang nih baru masuk kerja deh duk fikir nak amik myvi adoii ptptn start bayar memang duk fikir nak gaya lebih geram nak jer nak educate pasal financial apa semua dorang bukan nak dengar tak ikut trend nih,-3,Negatif
Fri Jun 23 06:57:46 +0000 2023,dukung institusi didik komunitas resmi investor academy indonesia jadi salah satu batu loncat gen ajar kelola investasi aman partisipasi enggak bantu anak muda gapai financial goals,1,Positif
Tue Jun 20 02:38:33 +0000 2023,mindset hemat grow income marak muncul anak muda utama gen millenial sukses usia muda semua mungkin certified financial planner kasih tips detikers,-3,Negatif
Sat Jun 17 16:40:28 +0000 2023,twitter kena hadam baca belas thread buka yt tengok video minit hello guys welcome back my channelbla bla bla terus rasa deh jadi financial expert konklusi ada gen malas baca,1,Positif
Tue Jun 13 09:00:25 +0000 2023,anakanak gen wajib quote tweet dong hasil lapor riset hasil buah studi sama cfa institute financial industry regulatory authority si investor education foundation jadi buah tren mungkin dorong kelompok tumbuh sama,2,Positif
Fri Jun 09 10:30:00 +0000 2023,aset kripto masuk bitcoin btc ethereum eth investasi paling umum pegang investor gen buah studi sama cfa institute financial industry regulatory authority si investor education foundation lengkap,1,Positif
Sun Jun 04 04:26:45 +0000 2023,gen kalo deh melek financial literacy mah enggak main main,0,Netral
Wed May 31 01:58:42 +0000 2023,gen koar koar siap mental financial etc biar no more anak jadi korban also gen sering dibekalin mie,0,Netral
Sun May 28 22:00:34 +0000 2023,nih kira content publication wang gabung roh cosmopolitan the financial times aim kat perempuan tahun jana as juta kukuh empayar ilmu bina nih hogoe kpessou gen pernah buat uber eats,2,Positif
Thu May 25 06:13:04 +0000 2023,financial planner kata gen milenial atur cash flow uang sumber mana,0,Netral
